,source_cell_idx,receptor_cell_idx,likelihood,ligand_recptor,source_cell_type,target_cell_type,cell_pairs
3492,139,108,0.0469843970320023,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
3562,142,116,0.1401248592002441,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
3563,142,117,0.1286452202176132,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
3565,142,122,0.1708355276694621,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
3567,142,130,0.0540600665477704,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
3582,142,204,0.0657068399114218,Jag1_Notch2,Erythroid,SEC,Erythroid_SEC
3585,142,208,0.0274630979006944,Jag1_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
3617,147,79,0.0325643673359946,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
3628,147,108,0.094082713191317,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
3630,147,116,0.0183112743231428,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
3632,147,119,0.0109597628388846,Jag1_Notch2,SEC,Erythroid,SEC_Erythroid
3633,147,122,0.0112259490918728,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
3637,147,142,0.0237311932162797,Jag1_Notch2,SEC,Erythroid,SEC_Erythroid
3641,147,158,0.1244268773886685,Jag1_Notch2,SEC,Erythroid,SEC_Erythroid
3642,147,174,0.0252406499670444,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
3649,147,201,0.0226180372275193,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
3659,147,230,0.0530621934883345,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
3710,148,174,0.0408856720398068,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
3766,150,116,0.0136296550962602,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
3769,150,122,0.0163017330169938,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
3786,150,204,0.011395822733151,Jag1_Notch2,Erythroid,SEC,Erythroid_SEC
3834,154,116,0.0108183420529472,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
3854,154,204,0.0183553000250228,Jag1_Notch2,Erythroid,SEC,Erythroid_SEC
3889,156,79,0.0379572451047857,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
3891,156,85,0.0335561309607968,Jag1_Notch2,SEC,Hepatocyte,SEC_Hepatocyte
3894,156,94,0.0363916153040157,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
3898,156,105,0.0178344390441508,Jag1_Notch2,SEC,Erythroid,SEC_Erythroid
3900,156,108,0.0763693306135821,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
3906,156,127,0.0896122957159856,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
3908,156,136,0.0987745119548476,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
3911,156,155,0.1068825111161962,Jag1_Notch2,SEC,Erythroid,SEC_Erythroid
3914,156,174,0.1640006321722577,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
3917,156,188,0.1051988588686108,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
3921,156,201,0.1784570154632355,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
3923,156,206,0.0472307367420518,Jag1_Notch2,SEC,Erythroid,SEC_Erythroid
3928,156,216,0.1303407870109982,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
3929,156,218,0.1358539372156519,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
3932,156,233,0.0298842451723768,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
3990,158,204,0.0478354978204101,Jag1_Notch2,Erythroid,SEC,Erythroid_SEC
4038,163,116,0.0156209936514619,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4039,163,117,0.0774859440093226,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4041,163,122,0.0640781963169511,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4061,163,208,0.0277780536206518,Jag1_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
4112,164,136,0.0131099953462501,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4116,164,156,0.0773531519443432,Jag1_Notch2,Erythroid,SEC,Erythroid_SEC
4118,164,174,0.1647520475164357,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4125,164,201,0.0381828504481755,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4132,164,216,0.0255957685312476,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4184,166,156,0.0195542992487502,Jag1_Notch2,Erythroid,SEC,Erythroid_SEC
4186,166,174,0.0382119045100426,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4187,166,178,0.0647017536703008,Jag1_Notch2,Erythroid,SEC,Erythroid_SEC
4193,166,201,0.0174797244340108,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4262,171,204,0.0172845738824008,Jag1_Notch2,Erythroid,SEC,Erythroid_SEC
4330,175,204,0.0804001874575579,Jag1_Notch2,Erythroid,SEC,Erythroid_SEC
4347,175,259,0.012001788315169,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4378,176,116,0.0659412568002773,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4379,176,117,0.1111818070681005,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4381,176,122,0.1112974615753817,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4383,176,130,0.0280449056216771,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4398,176,204,0.080930453230068,Jag1_Notch2,Erythroid,SEC,Erythroid_SEC
4401,176,208,0.1042299861035167,Jag1_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
4402,176,209,0.0236250522837906,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4414,176,256,0.0135234895383195,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4469,179,208,0.042364146554641,Jag1_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
4514,181,116,0.0174223214655949,Jag1_Notch2,Erythroidpro,Erythroidpro,Erythroidpro_Erythroidpro
4515,181,117,0.0156881177728031,Jag1_Notch2,Erythroidpro,Erythroidpro,Erythroidpro_Erythroidpro
4517,181,122,0.0234698969925164,Jag1_Notch2,Erythroidpro,Erythroidpro,Erythroidpro_Erythroidpro
4521,181,142,0.110029459204042,Jag1_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
4528,181,185,0.1593731934659885,Jag1_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
4530,181,190,0.0109549180639825,Jag1_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
4534,181,204,0.0666816240232227,Jag1_Notch2,Erythroidpro,SEC,Erythroidpro_SEC
4536,181,207,0.0258736218735826,Jag1_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
4537,181,208,0.0277650550404968,Jag1_Notch2,Erythroidpro,Hepatocyte,Erythroidpro_Hepatocyte
4545,181,234,0.0108076204410803,Jag1_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
4594,182,174,0.1204978276254126,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4670,185,204,0.0395556641316593,Jag1_Notch2,Erythroid,SEC,Erythroid_SEC
4687,185,259,0.0168790994706508,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4719,187,117,0.0121897968713735,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4721,187,122,0.0152106657614045,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4741,187,208,0.1498150774181146,Jag1_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
4796,188,156,0.0700739890251251,Jag1_Notch2,Erythroidpro,SEC,Erythroidpro_SEC
4799,188,178,0.0121913747493755,Jag1_Notch2,Erythroidpro,SEC,Erythroidpro_SEC
4806,188,204,0.0350058305547138,Jag1_Notch2,Erythroidpro,SEC,Erythroidpro_SEC
4825,188,278,0.0392270468288817,Jag1_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
4857,189,122,0.0164990623668692,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4874,189,204,0.0530600371920905,Jag1_Notch2,Erythroid,SEC,Erythroid_SEC
4877,189,208,0.0684715571955172,Jag1_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
4883,189,230,0.0309910457399509,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4942,191,204,0.1118716978789139,Jag1_Notch2,Erythroid,SEC,Erythroid_SEC
4951,191,230,0.0127628762277466,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4959,191,259,0.0139550530085742,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5010,195,204,0.1350851334693563,Jag1_Notch2,Erythroid,SEC,Erythroid_SEC
5013,195,208,0.0146036435470735,Jag1_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
5019,195,230,0.1270908794612665,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5024,195,251,0.0116080272076303,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5026,195,256,0.0103484278520247,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5027,195,259,0.1548312841844799,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5058,200,116,0.0217779346277491,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5059,200,117,0.0277148222917097,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5061,200,122,0.0308038008103237,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5078,200,204,0.0891211907839919,Jag1_Notch2,Erythroid,SEC,Erythroid_SEC
5081,200,208,0.077143657106137,Jag1_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
5082,200,209,0.0719111284684646,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5087,200,230,0.0993726613827272,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5094,200,256,0.0367481803429779,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5095,200,259,0.1575027896727664,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5096,200,271,0.0488126062799929,Jag1_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
5146,203,204,0.0172858348794942,Jag1_Notch2,Erythroidpro,SEC,Erythroidpro_SEC
5201,204,142,0.0256039478369382,Jag1_Notch2,SEC,Erythroid,SEC_Erythroid
5205,204,158,0.021523224203999,Jag1_Notch2,SEC,Erythroid,SEC_Erythroid
5206,204,174,0.0415367823215297,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
5208,204,185,0.0128358210708265,Jag1_Notch2,SEC,Erythroid,SEC_Erythroid
5210,204,190,0.1097743127232795,Jag1_Notch2,SEC,Erythroid,SEC_Erythroid
5211,204,191,0.1451559463264611,Jag1_Notch2,SEC,Erythroid,SEC_Erythroid
5213,204,201,0.0772092426633948,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
5215,204,206,0.0275885231408023,Jag1_Notch2,SEC,Erythroid,SEC_Erythroid
5219,204,214,0.1064010648413063,Jag1_Notch2,SEC,Erythroid,SEC_Erythroid
5220,204,216,0.0897212622276331,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
5222,204,219,0.0581728740055811,Jag1_Notch2,SEC,Erythroid,SEC_Erythroid
5223,204,230,0.1635592183417751,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
5225,204,234,0.0995629441096224,Jag1_Notch2,SEC,Erythroid,SEC_Erythroid
5228,204,251,0.1758044812257716,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
5229,204,253,0.0433656413449015,Jag1_Notch2,SEC,Erythroid,SEC_Erythroid
5230,204,256,0.0286104676300689,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
5231,204,259,0.1661578050251488,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
5234,204,288,0.108665271524542,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
5278,205,190,0.0118855070601965,Jag1_Notch2,SEC,Erythroid,SEC_Erythroid
5284,205,207,0.03257968361734,Jag1_Notch2,SEC,Erythroid,SEC_Erythroid
5287,205,214,0.0241159617802224,Jag1_Notch2,SEC,Erythroid,SEC_Erythroid
5290,205,219,0.0637228381292283,Jag1_Notch2,SEC,Erythroid,SEC_Erythroid
5291,205,230,0.0619570562935698,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
5293,205,234,0.0205296287848909,Jag1_Notch2,SEC,Erythroid,SEC_Erythroid
5299,205,259,0.0836060853316949,Jag1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
5349,206,201,0.1020845464495624,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5356,206,216,0.0746458485165346,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5401,209,122,0.0170166662365472,Jag1_Notch2,Erythroidpro,Erythroidpro,Erythroidpro_Erythroidpro
5405,209,142,0.030688676558703,Jag1_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
5416,209,193,0.1109173772250531,Jag1_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
5418,209,204,0.0538564092821198,Jag1_Notch2,Erythroidpro,SEC,Erythroidpro_SEC
5420,209,207,0.088244112362421,Jag1_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
5421,209,208,0.127447743358994,Jag1_Notch2,Erythroidpro,Hepatocyte,Erythroidpro_Hepatocyte
5429,209,234,0.0274549478026632,Jag1_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
5430,209,242,0.0924013389297692,Jag1_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
5431,209,244,0.0492725229556332,Jag1_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
5436,209,271,0.0953938316541519,Jag1_Notch2,Erythroidpro,Hepatocyte,Erythroidpro_Hepatocyte
5469,212,122,0.0132735064970573,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5489,212,208,0.2082558629184767,Jag1_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
5490,212,209,0.0365919811718805,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5504,212,271,0.1158436610448799,Jag1_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
5553,213,201,0.0298546884338487,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5560,213,216,0.1041078485131168,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5561,213,218,0.0397084511814527,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5622,215,204,0.0790580476430485,Jag1_Notch2,Erythroid,SEC,Erythroid_SEC
5631,215,230,0.058372166482868,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5639,215,259,0.042276673188559,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5690,216,204,0.0165820800370311,Jag1_Notch2,Erythroidpro,SEC,Erythroidpro_SEC
5691,216,206,0.0176281793599434,Jag1_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
5709,216,278,0.0108276620509517,Jag1_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
5758,217,204,0.0252218798536754,Jag1_Notch2,Erythroid,SEC,Erythroid_SEC
5767,217,230,0.0248734282539311,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5775,217,259,0.0456262781778086,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5826,219,204,0.0393368778900647,Jag1_Notch2,Erythroid,SEC,Erythroid_SEC
5835,219,230,0.0428201832374603,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5843,219,259,0.0438461293822641,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5894,220,204,0.0828506175043534,Jag1_Notch2,Erythroidpro,SEC,Erythroidpro_SEC
5961,222,201,0.0136709479220061,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5968,222,216,0.0895859730476974,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
5979,222,259,0.0266638393623954,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6033,223,208,0.152574401285267,Jag1_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
6034,223,209,0.0353252696169426,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6046,223,256,0.0149212513107363,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6048,223,271,0.1968840248490259,Jag1_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
6098,230,204,0.1773757432016432,Jag1_Notch2,Erythroidpro,SEC,Erythroidpro_SEC
6103,230,214,0.025077309248539,Jag1_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
6106,230,219,0.0196911631981128,Jag1_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
6109,230,234,0.2128121305365676,Jag1_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
6113,230,253,0.0485219990683965,Jag1_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
6166,234,204,0.0143553637589409,Jag1_Notch2,Erythroid,SEC,Erythroid_SEC
6175,234,230,0.0672140535466656,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6183,234,259,0.0896062329978724,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6234,237,204,0.0222820697784839,Jag1_Notch2,Erythroid,SEC,Erythroid_SEC
6243,237,230,0.033788261381402,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6250,237,256,0.1421866467691439,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6251,237,259,0.090394933487161,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6252,237,271,0.0129189318171524,Jag1_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
6308,241,216,0.0653707383647312,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6309,241,218,0.0133301150035747,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6382,249,242,0.0301253669735342,Jag1_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
6388,249,271,0.0488993245676204,Jag1_Notch2,Erythroidpro,Hepatocyte,Erythroidpro_Hepatocyte
6430,252,174,0.0103330912066486,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6437,252,201,0.0244160493467418,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6444,252,216,0.1375621587215926,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6445,252,218,0.0232169308738456,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6455,252,259,0.0595830004177418,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6459,252,297,0.0456978860543243,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6506,253,204,0.0284516501585788,Jag1_Notch2,Erythroid,SEC,Erythroid_SEC
6515,253,230,0.0799448410489907,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6520,253,251,0.0126771388018374,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6522,253,256,0.0348835466952348,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6523,253,259,0.1733178455518276,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6526,253,288,0.07075421621599,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6590,257,256,0.0601408935243314,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6591,257,259,0.0194596052658796,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6641,261,201,0.0106574407667096,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6648,261,216,0.0735968915633628,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6651,261,230,0.0101583753270069,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6656,261,251,0.0164528699204688,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6659,261,259,0.0700898445678152,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6663,261,297,0.1435372209308869,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6716,268,216,0.0138323857536954,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6791,271,244,0.0157552957527802,Jag1_Notch2,Hepatocyte,Erythroid,Hepatocyte_Erythroid
6930,292,256,0.0294304077280809,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
6931,292,259,0.0426116605381138,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
7003,299,297,0.0850138502091907,Jag1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
58,20,76,0.0531399826733712,Jag1_Notch3,Erythroid,Erythroid,Erythroid_Erythroid
71,27,52,0.0164232703706835,Jag1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
85,30,52,0.0116163897814683,Jag1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
99,36,52,0.0731213415659204,Jag1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
100,36,76,0.0865517687792647,Jag1_Notch3,Erythroid,Erythroid,Erythroid_Erythroid
102,36,95,0.0232389779996075,Jag1_Notch3,Erythroid,Erythroid,Erythroid_Erythroid
104,36,108,0.0250907114832259,Jag1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
128,44,76,0.2067348010576754,Jag1_Notch3,Erythroid,Erythroid,Erythroid_Erythroid
129,44,90,0.0377094843292312,Jag1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
130,44,95,0.0703212096292616,Jag1_Notch3,Erythroid,Erythroid,Erythroid_Erythroid
131,44,96,0.014638184602845,Jag1_Notch3,Erythroid,SEC,Erythroid_SEC
132,44,108,0.0352804837692492,Jag1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
142,45,76,0.0640954289147932,Jag1_Notch3,Erythroid,Erythroid,Erythroid_Erythroid
156,48,76,0.0270800276787088,Jag1_Notch3,Erythroid,Erythroid,Erythroid_Erythroid
197,51,52,0.0426317093012589,Jag1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
226,55,76,0.0396558890040099,Jag1_Notch3,Hepatocyte,Erythroid,Hepatocyte_Erythroid
239,57,52,0.0110390757025547,Jag1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
240,57,76,0.0361069442795186,Jag1_Notch3,Erythroid,Erythroid,Erythroid_Erythroid
254,59,76,0.0143207255182052,Jag1_Notch3,SEC,Erythroid,SEC_Erythroid
267,60,52,0.1539340059405802,Jag1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
268,60,76,0.0158602865066602,Jag1_Notch3,Erythroid,Erythroid,Erythroid_Erythroid
272,60,108,0.0154720381083911,Jag1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
296,64,76,0.0975159352923198,Jag1_Notch3,SEC,Erythroid,SEC_Erythroid
297,64,90,0.0106127015032375,Jag1_Notch3,SEC,Erythroidpro,SEC_Erythroidpro
310,65,76,0.2615505464495326,Jag1_Notch3,Erythroidpro,Erythroid,Erythroidpro_Erythroid
311,65,90,0.1238304977786466,Jag1_Notch3,Erythroidpro,Erythroidpro,Erythroidpro_Erythroidpro
312,65,95,0.157068442601548,Jag1_Notch3,Erythroidpro,Erythroid,Erythroidpro_Erythroid
313,65,96,0.0499290890612101,Jag1_Notch3,Erythroidpro,SEC,Erythroidpro_SEC
323,68,52,0.0476471040468076,Jag1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
350,72,9,0.0598383194785229,Jag1_Notch3,Erythroidpro,Erythroid,Erythroidpro_Erythroid
357,72,111,0.0331279882551917,Jag1_Notch3,Erythroidpro,SEC,Erythroidpro_SEC
366,75,76,0.0300626162777812,Jag1_Notch3,Erythroidpro,Erythroid,Erythroidpro_Erythroid
368,75,95,0.0109329329942014,Jag1_Notch3,Erythroidpro,Erythroid,Erythroidpro_Erythroid
381,76,90,0.2048689055600341,Jag1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
383,76,96,0.0109372969942051,Jag1_Notch3,Erythroid,SEC,Erythroid_SEC
392,78,9,0.0528752154157287,Jag1_Notch3,Erythroidpro,Erythroid,Erythroidpro_Erythroid
399,78,111,0.073850584805479,Jag1_Notch3,Erythroidpro,SEC,Erythroidpro_SEC
410,79,95,0.0292546919053475,Jag1_Notch3,Erythroidpro,Erythroid,Erythroidpro_Erythroid
427,80,111,0.0408568695932399,Jag1_Notch3,Erythroidpro,SEC,Erythroidpro_SEC
449,82,52,0.0107608913320309,Jag1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
468,86,108,0.0180231598993688,Jag1_Notch3,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
478,96,76,0.1142628965465319,Jag1_Notch3,SEC,Erythroid,SEC_Erythroid
479,96,90,0.0280970936705117,Jag1_Notch3,SEC,Erythroidpro,SEC_Erythroidpro
505,105,52,0.0682990620608111,Jag1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
508,105,95,0.0143192509442823,Jag1_Notch3,Erythroid,Erythroid,Erythroid_Erythroid
510,105,108,0.0975845195751389,Jag1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
511,105,111,0.021546566309714,Jag1_Notch3,Erythroid,SEC,Erythroid_SEC
523,106,96,0.1284581016269324,Jag1_Notch3,Erythroidpro,SEC,Erythroidpro_SEC
539,110,111,0.2373422634542734,Jag1_Notch3,Erythroidpro,SEC,Erythroidpro_SEC
540,110,164,0.0229254225872392,Jag1_Notch3,Erythroidpro,Erythroid,Erythroidpro_Erythroid
561,113,52,0.0225818463158502,Jag1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
566,113,108,0.0233429246538375,Jag1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
567,113,111,0.1354185363575996,Jag1_Notch3,Erythroid,SEC,Erythroid_SEC
590,119,76,0.1269625756979429,Jag1_Notch3,Erythroid,Erythroid,Erythroid_Erythroid
591,119,90,0.1120293848067284,Jag1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
592,119,95,0.0617079110652845,Jag1_Notch3,Erythroid,Erythroid,Erythroid_Erythroid
