cell_id	fov	annotation	x_positions	y_positions
8895	17	Erythroidpro	61.53806298757585	113.22996475007224
8896	17	SEC	62.126184668989545	11.919418118466899
8898	17	Erythroid	61.97323029932804	44.648895540623094
8900	17	Hepatocyte	61.8319227725906	149.45118278208577
8901	17	Erythroid	63.67417479063775	121.95609534034787
8902	17	Erythroid	63.914568235692514	135.48281815103283
8904	17	Erythroid	63.02946055045872	5.399042201834862
8906	17	Hepatocyte	63.583043064226004	104.5805447042641
8907	17	Erythroid	64.69855839022637	158.2829450233561
8908	17	Erythroid	67.63990445093658	17.368363636363636
8909	17	Erythroid	63.81655191182474	94.35880201387944
8910	17	MK	65.80610526315789	62.243311004784694
8911	17	Erythroid	68.66497237276934	116.10299801718439
8912	17	Erythroid	68.28405670926517	24.991756389776356
8913	17	Erythroid	65.91745896318278	35.32896040063062
8914	17	Erythroidpro	68.17981298529654	87.51042127870478
8915	17	Erythroid	70.12971056204182	10.112911213684496
8916	17	Hepatocyte	68.91084089775562	43.292163591022444
8918	17	MK	68.50472948164148	68.62682721382289
8919	17	Erythroid	70.86786415601883	49.9628554135844
8920	17	Hepatocyte	69.13300075471699	141.95075773584907
8921	17	Erythroid	69.98267135325132	4.059585237258347
8922	17	MK	70.65305686653772	56.830999613152805
8923	17	Erythroidpro	72.1613899393507	148.28514306100607
8925	17	MK	69.44363801771607	74.86388316973904
8927	17	Erythroid	72.59499910474484	158.08971351835274
8928	17	Erythroid	72.93413461183846	124.38963230684124
8929	17	Hepatocyte	73.35981387821161	136.5366894598422
8931	17	Hepatocyte	73.95800899040213	105.71528368363504
8933	17	Erythroid	75.23091262135922	37.99770873786408
8934	17	Erythroid	76.61363030083363	44.05110184849583
8935	17	Erythroid	75.81829523262492	85.82528202182654
8937	17	Erythroid	75.68944785276074	30.198018404907977
8938	17	Erythroid	75.57999258984809	79.2730804001482
8939	17	Erythroidpro	76.61836756903823	95.73492586042715
8940	17	Erythroid	78.16215189873418	51.36908860759493
8941	17	MK	76.65347416645457	61.151007381012974
8942	17	Hepatocyte	78.18643053435115	8.388458015267176
8944	17	Erythroid	77.80357745925781	117.66764343216178
8946	17	Erythroid	81.30691116325846	111.71333422728796
8947	17	Hepatocyte	77.58610314731553	72.974208939434
8949	17	Erythroid	78.95083636363637	128.63015757575758
8951	17	Erythroid	79.8831441307578	19.08944130757801
8952	17	Erythroid	81.57498693467336	159.06073567839195
8953	17	Erythroid	82.0213921170256	79.50425924420966
8954	17	Erythroid	81.64788849374784	151.23342709647815
8957	17	Erythroid	82.95621533442089	88.80115497553018
8959	17	Erythroid	83.7232453125	30.867665625
8960	17	Erythroid	84.23787555198716	144.16133520674427
8961	17	Erythroid	83.58933183604717	102.4854811903425
8962	17	Erythroid	83.54190376282781	23.74019794754846
8963	17	Hepatocyte	84.54528505449844	55.43877627932754
8964	17	Erythroid	84.44448909720806	136.4526187079682
8967	17	Erythroidpro	84.88760089745283	66.23845110201927
8968	17	Erythroid	85.07596817969116	45.82186803930744
8969	17	Hepatocyte	85.97800952793418	96.16349935036813
8971	17	Hepatocyte	87.15089492175024	157.6984886617694
8972	17	Hepatocyte	87.04306420021763	5.583141675734494
8973	17	Erythroid	87.72724885095207	37.68727248850952
8974	17	Erythroid	87.35675382475661	16.003508344923503
8975	17	Erythroid	89.28934233128834	121.44100858895706
8976	17	Erythroid	89.56557571039315	76.4702639159206
8978	17	Erythroid	88.73453251067869	105.18646416706217
8980	17	Erythroid	90.93733253731344	140.32374447761194
8982	17	Erythroid	91.62486758672138	59.15576128310332
8984	17	Erythroid	89.9065576136637	10.096376232860235
8985	17	Hepatocyte	90.72873622508793	22.64948651817116
8986	17	Erythroid	92.88432956810631	43.54626976744186
8987	17	Erythroid	89.4890312221231	129.962209455843
8988	17	Erythroid	94.01228488931665	147.94911164581328
8989	17	Erythroid	92.75236757045546	31.284125016695604
8990	17	Erythroid	91.21889459563052	114.38187274817938
8991	17	Erythroid	94.9177432188065	100.57751795401704
8992	17	Erythroid	93.35238641321284	95.01307572452477
8993	17	Erythroid	94.57568208469056	69.22379022801303
8995	17	Erythroid	94.88006433566434	107.42427692307693
8996	17	Erythroid	95.82932858707557	6.659654983570646
8997	17	Erythroid	96.0108517618469	119.8699283110571
8998	17	Erythroid	94.14908815056654	86.29902093335895
8999	17	Erythroidpro	98.48597783933518	79.75162770083102
9000	17	Erythroid	95.05611837048424	51.493406610299765
9004	17	Erythroid	99.35053091665944	16.26797883964964
9006	17	Erythroidpro	99.11832619647355	25.93793765743073
9007	17	Erythroid	100.9842555910543	35.76341214057508
9008	17	Erythroid	97.81525352512539	129.59371439386769
9009	17	Erythroid	99.94051077414206	62.187442936951314
9010	17	Erythroid	100.39873087818697	110.73664589235129
9011	17	Erythroid	99.55523444411678	144.27096077853142
9012	17	Erythroid	102.38815994777215	102.67279908601273
9013	17	Erythroid	101.72859340028694	56.79715351506456
9016	17	Erythroid	101.42769465648855	137.59108396946564
9017	17	Erythroid	102.06147629218282	116.89175395130286
9018	17	Hepatocyte	102.83175976845152	91.68879594790158
9019	17	Erythroid	103.93419965576591	74.5481617900172
9020	17	Erythroid	104.79283783783784	29.892044015444014
9021	17	Hepatocyte	106.18491078066914	81.34634944237918
9022	17	Hepatocyte	103.12403100775194	45.32698708010336
9023	17	Erythroid	105.51806688963211	129.38899665551838
9024	17	Erythroidpro	104.9096607638148	149.12214636227864
9025	17	Erythroidpro	106.91592986129285	158.3362533368228
9026	17	Hepatocyte	105.88125399943868	67.44213527925905
9027	17	Hepatocyte	108.51184719101124	57.51770966292135
9028	17	Erythroid	108.66541874672718	122.1010410193751
9029	17	Erythroid	108.76344631578947	142.2603852631579
9031	17	Erythroid	109.70071578947369	38.11356947368421
9033	17	MK	110.64971246642124	112.84347388319568
9035	17	Erythroid	108.9407285464098	7.481238178633975
9036	17	Erythroid	111.03315347885402	84.95922032742155
9037	17	MK	110.40969166434347	105.66642319487036
9038	17	Erythroid	109.1245779407912	18.023790935289494
9039	17	Hepatocyte	111.32073732718894	46.80691244239631
9040	17	Erythroid	110.35961761801303	134.69916571202845
9041	17	Erythroidpro	112.3467842876165	73.68468974700399
9043	17	Erythroid	111.17275215821692	152.51393501805052
9044	17	Erythroid	111.32233580054537	32.59492169848072
9046	17	Erythroid	112.74253823814134	28.834144240077443
9047	17	Hepatocyte	112.85531834191276	63.83759739907884
